"term_id","name","slug"
"2282","графік відключень електроенергії","grafik-vidklyuchen-elektroenergiyi"
"2283","юрій слива","yuriy-sliva"
"2284","знижки","znizhki"
"2285","студенти","studenti"
"2286","молодь ДА","molod-da"
"2287","молодь демократичного альянсу","molod-demokratichnogo-alyansu"
"2288","бомба","bomba"
"2289","мінування","minuvannya"
"2290","вибухотехніки","vibuhotehniki"
"2291","Лавриненко","lavrinenko"
"2292","ВАСУ","vasu"
"2293","403 маршрут","403-marshrut"
"2294","київ-бровари","kiyiv-brovari"
"2295","дорожньо-транспортна пригода","dorozhno-transportna-prigoda"
"2296","СТБ","stb"
"2297","Ольга Кучер","olga-kucher"
"2298","телебачення","telebachennya"
"2299","Координаційний центр","koordinatsiyniy-tsentr"
"2300","програма новорічних свят","programa-novorichnih-svyat"
"2301","офіційні заходи","ofitsiyni-zahodi"
"2302","викриття гральних салонів","vikrittya-gralnih-saloniv"
"2303","казино","kazino"
"2304","вуличне освітлення","vulichne-osvitlennya"
"2305","енергетична криза","energetichna-kriza"
"2306","аварійне відключення","avariyne-vidklyuchennya"
"2307","Психея","psiheya"
"2308","особистісний розвиток","osobistisniy-rozvitok"
"2309","психологічний центр в Броварах","psihologichniy-tsentr-v-brovarah"
"2310","психотерапія","psihoterapiya"
"2311","Зелена палатка біля Варуса","zelena-palatka-bilya-varusa"
"2312","Черепейник","cherepeynik"
"2313","бізнес","biznes"
"2314","йолка","yolka"
"2315","день міліції","den-militsiyi"
"2316","полонський","polonskiy"
"2317","слідчий відділ","slidchiy-viddil"
"2318","немировець","nemirovets"
"2319","візит Азарова","vizit-azarova"
"2320","стрілянина","strilyanina"
"2321","сутичка","sutichka"
"2322","Токар","tokar"
"2323","спортсмени","sportsmeni"
"2324","Інтерпрофіт","interprofit"
"2325","Мєдвєдєв","myedvyedyev"
"2326","вимкнення електроенергіяї","vimknennya-elektroenergiyayi"
"2327","графік аварійних відключень електроенергії","grafik-avariynih-vidklyuchen-elektroenergiyi"
"2328","Слива","sliva"
"2329","фортуна","fortuna"
"2330","перестрілка","perestrilka"
"2331","Music Hall Park","music-hall-park"
"2332","Вахтанг Марджамішвілі","vahtang-mardzhamishvili"
"2333","Бабич","babich"
"2334","НВК","nvk"
"2335","Говорить Україна","govorit-ukrayina"
"2336","ротація","rotatsiya"
"2337","бійці","biytsi"
"2338","правда","pravda"
"2339","петарди","petardi"
"2340","піротехніка","pirotehnika"
"2341","рейд","reyd"
"2342","вибухи","vibuhi"
"2343","салюти","salyuti"
"2344","майбутнє","maybutnye"
"2345","Різдво","rizdvo"
"2346","маркування","markuvannya"
"2347","РФ","rf"
"2348","50 сесія","50-sesiya"
"2349","заправка","zapravka"
"2350","БРСМ","brsm"
"2351","БРСМ-Нафта","brsm-nafta"
"2352","автозаправка","avtozapravka"
"2353","Стейт Оіл","steyt-oil"
"2354","батальйон","batalyon"
"2355","тероборона","teroborona"
"2356","територіальна оборона","teritorialna-oborona"
"2357","Генштаб","genshtab"
"2358","крадіжка","kradizhka"
"2359","податок на нерухомість","podatok-na-neruhomist"
"2360","аквапарк","akvapark"
"2361","сердинський","serdinskiy"
"2362","суддя сердинський","suddya-serdinskiy"
"2363","броварський міськрайонний","brovarskiy-miskrayonniy"
"2364","броварський суд","brovarskiy-sud"
"2365","біометричний паспорт","biometrichniy-pasport"
"2366","БРСМ_Нафта","brsm_nafta"
"2367","вандалізм","vandalizm"
"2368","поховання","pohovannya"
"2369","кладовища","kladovishha"
"2370","ціна на поховання","tsina-na-pohovannya"
"2371","акція жалоби","aktsiya-zhalobi"
"2372","я - волноваха","ya-volnovaha"
"2373","лякарня","lyakarnya"
"2374","дитяча","dityacha"
"2375","світло","svitlo"
"2376","електрика","elektrika"
"2377","відімкнення","vidimknennya"
"2378","дизель","dizel"
"2379","генератор","generator"
"2380","життя","zhittya"
"2381","Сисоєнко","sisoyenko"
"2382","Лаврик","lavrik"
"2383","юридична консультація","yuridichna-konsultatsiya"
"2384","Громадська рада при МВ","gromadska-rada-pri-mv"
"2385","МВ","mv"
"2386","приймальня","priymalnya"
"2387","юридична приймальня","yuridichna-priymalnya"
"2388","Ірина Сисоєнко","irina-sisoyenko"
"2389","Олег Лаврик","oleg-lavrik"
"2390","Ігор Кіт","igor-kit"
"2391","Ірина Бардакова","irina-bardakova"
"2392","ініціативна група","initsiativna-grupa"
"2393","кухарська сотня броварчан","kuharska-sotnya-brovarchan"
"2394","День Соборності","den-sobornosti"
"2395","Моноліт","monolit"
"2396","кіборги","kiborgi"
"2397","зміни до генплану","zmini-do-genplanu"
"2398","генплан Броварів","genplan-brovariv"
"2399","Бровари. ЦРЛ","brovari-tsrl"
"2400","броварська лікарня","brovarska-likarnya"
"2401","смолоскипна хода","smoloskipna-hoda"
"2402","Крути","kruti"
"2403","пологове відділення","pologove-viddilennya"
"2404","оплата за пологи","oplata-za-pologi"
"2405","вкладники","vkladniki"
"2406","т-фактор","t-faktor"
"2407","олександр череп","oleksandr-cherep"
"2408","недобудова","nedobudova"
"2409","черняховського 21 б","chernyahovskogo-21-b"
"2410","ЗІР","zir"
"2411","податки","podatki"
"2412","бровари. податок на нерухомість","brovari-podatok-na-neruhomist"
"2413","податки в новій редакції","podatki-v-noviy-redaktsiyi"
"2414","52 сесія","52-sesiya"
"2415","скринька","skrinka"
"2416","пошта","poshta"
"2417","E-mail","e-mail"
"2418","вшанування героїв крут","vshanuvannya-geroyiv-krut"
"2419","сокіл","sokil"
"2420","факельна хода","fakelna-hoda"
"2421","агресія","agresiya"
"2422","публічна заява","publichna-zayava"
"2423","обрад","obrad"
"2424","хрещення","hreshhennya"
"2425","баптисти","baptisti"
"2426","протестанти","protestanti"
"2427","Лепак","lepak"
"2428","герої не вмирають","geroyi-ne-vmirayut"
"2429","Дебальцево","debaltsevo"
"2430","Приткий","pritkiy"
"2431","Янченко","yanchenko"
"2432","Нестеренко","nesterenko"
"2433","15 бригада","15-brigada"
"2434","обвал землі","obval-zemli"
"2435","Дмитро Янченко","dmitro-yanchenko"
"2436","загиблий","zagibliy"
"2437","герой","geroy"
"2438","янгол","yangol"
"2439","в єдності - сила","v-yednosti-sila"
"2440","візьми і зроби","vizmi-i-zrobi"
"2441","оточення","otochennya"
"2442","дебельцеве","debeltseve"
"2443","броварчани на фронті","brovarchani-na-fronti"
"2444","МПЗ","mpz"
"2445","Донбас","donbas"
"2446","офіс","ofis"
"2447","Партія регіонв","partiya-regionv"
"2448","Тезка","tezka"
"2449","реабілітаційний центр","reabilitatsiyniy-tsentr"
"2450","прощання","proshhannya"
"2451","Speed Dating","speed-dating"
"2452","лідери громадянського суспільства","lideri-gromadyanskogo-suspilstva"
"2453","Сердюк","serdyuk"
"2454","Вшивкін","vshivkin"
"2455","Шуляк","shulyak"
"2456","сирена","sirena"
"2457","сирени","sireni"
"2458","ЦЗ","tsz"
"2459","ЦО","tso"
"2460","цивільни захист","tsivilni-zahist"
"2461","оповіщення","opovishhennya"
"2462","тестування","testuvannya"
"2463","тест","test"
"2464","цивільний захист","tsivilniy-zahist"
"2465","Ноженко","nozhenko"
"2466","Указ","ukaz"
"2467","кредитний майдан","kreditniy-maydan"
"2468","позичальники","pozichalniki"
"2469","кредитори","kreditori"
"2470","ватюта","vatyuta"
"2471","доллар","dollar"
"2472","гривня","grivnya"
"2473","ГО","go"
"2474","самоорганізація","samoorganizatsiya"
"2475","Бакатова","bakatova"
"2476","КПП","kpp"
"2477","блокпост","blokpost"
"2478","зниклий броварчанин","znikliy-brovarchanin"
"2479","Іван Марченко","ivan-marchenko"
"2480","донецький аеропорт","donetskiy-aeroport"
"2481","90 батальйон","90-batalyon"
"2482","95 аеромобільна бригада","95-aeromobilna-brigada"
"2483","Нова країна","nova-krayina"
"2484","візія","viziya"
"2485","стратегічна сесія","strategichna-sesiya"
"2486","брейнштормінг","breynshtorming"
"2487","батарейки","batareyki"
"2488","збір відпрацьованих батарейок","zbir-vidpratsovanih-batareyok"
"2489","довкілля","dovkillya"
"2490","навколишнє середовище","navkolishnye-seredovishhe"
"2491","Шокін","shokin"
"2492","лови. прокуратура","lovi-prokuratura"
"2493","історія Героя","istoriya-geroya"
"2494","бомбосховище","bomboshovishhe"
